CODIGO,PRODUTO, PREÇO,IPI,CAS,NCM,ST,EXERCITO,CIVIL,FEDERAL,IBAMA,ONU,CLASSE RISCO,VALIDADE,CONCENTRACAO,DENSIDADE,CATEGORIA,SUBCATEGORIA
TA05782RA,TIOSSULFATO DE AMONIO PURO 500G," R$  862,23 ","0,00%",7783-18-8,2832.30.10,NAO,N,N,N,N,-,-,6 - ANO,0,0,Sais Inorgânicos,Sulfatos e Sulfitos
TS09673RA,TIOSSULFATO DE SODIO 5H2O PA 1KG," R$  46,28 ","0,00%",10102-17-7,2832.30.20,NAO,N,N,N,N,-,-,6 - ANO,98,"1,7",Sais Inorgânicos,Sulfatos e Sulfitos
TS09672RA,TIOSSULFATO DE SODIO 5H2O PA 500G," R$  30,14 ","0,00%",10102-17-7,2832.30.20,NAO,N,N,N,N,-,-,6 - ANO,98,"1,7",Sais Inorgânicos,Sulfatos e Sulfitos
TS05817SO,"TIOSSULFATO DE SODIO SOL.0,001N(M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"0,0158",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08601SO,"TIOSSULFATO DE SODIO SOL.0,005N(M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"0,079",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08600SO,"TIOSSULFATO DE SODIO SOL.0,0125N(M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"0,2",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS09488SO,"TIOSSULFATO DE SODIO SOL.0,01N(M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"0,16",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08599SO,"TIOSSULFATO DE SODIO SOL.0,025N(M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"3,95",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08598SO,"TIOSSULFATO DE SODIO SOL.0,05N(M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"0,79",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08597SO,"TIOSSULFATO DE SODIO SOL.0,125N(M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"1,97",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS09749SO,"TIOSSULFATO DE SODIO SOL.0,1N (M) 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"1,56",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS05252SO,"TIOSSULFATO DE SODIO SOL.0,25N 1L"," R$  15,82 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"3,95",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08595SO,"TIOSSULFATO DE SODIO SOL.0,2N 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"3,16",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08594SO,"TIOSSULFATO DE SODIO SOL.0,5N 1L"," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"7,9",1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08591SO,TIOSSULFATO DE SODIO SOL.1% 1L," R$  15,82 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,4 - ANO,1,1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08589SO,TIOSSULFATO DE SODIO SOL.10% 1L," R$  15,82 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,4 - ANO,10,"1,065",Sais Inorgânicos,Sulfatos e Sulfitos
TS08593SO,TIOSSULFATO DE SODIO SOL.1N 1L," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"15,8","1,1",Sais Inorgânicos,Sulfatos e Sulfitos
TS08590SO,TIOSSULFATO DE SODIO SOL.2% 1L," R$  15,82 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,4 - ANO,2,1,Sais Inorgânicos,Sulfatos e Sulfitos
TS08592SO,TIOSSULFATO DE SODIO SOL.2N 1L," R$  14,99 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,2 - ANO,"31,6","1,2",Sais Inorgânicos,Sulfatos e Sulfitos
TS05569SO,TIOSSULFATO DE SODIO SOL.3% 1L," R$  15,82 ","0,00%",7772-98-7,2832.30.20,NAO,N,N,N,N,-,-,4 - ANO,3,1,Sais Inorgânicos,Sulfatos e Sulfitos
TE08155SO,TIOUREIA P/ ELETRODO 250ML," R$  11,89 ","0,00%",62-56-6,2930.90.21,NAO,N,N,N,N,3082,9,2 - ANO,5,1,Compostos Orgânicos,Diversos
TE09046SO,TIOUREIA P/ ELETRODO 500ML," R$  14,99 ","0,00%",62-56-6,2930.90.21,NAO,N,N,N,N,3082,9,2 - ANO,5,1,Compostos Orgânicos,Diversos
T03938RA,TIOUREIA PA 250G," R$  24,77 ","0,00%",62-56-6,2930.90.21,NAO,N,N,N,N,3077,9,6 - ANO,98,"1,4",Compostos Orgânicos,Diversos
T03939RA,TIOUREIA PA 500G," R$  38,14 ","0,00%",62-56-6,2930.90.21,NAO,N,N,N,N,3077,9,6 - ANO,98,"1,4",Compostos Orgânicos,Diversos
T07355SO,"TIOUREIA SOL.7% AC. CLORIDRICO 0,1M/L 1L"," R$  19,17 ","0,00%",62-56-6,2930.90.21,NAO,N,N,N,N,3082,9,4 - ANO,7,1,Compostos Orgânicos,Diversos
T05684RA,"TIRON (4,5 DIHIDROXI: 1,3 BENZENOSULFONATO DISODICO MONOHIDRATADO) 25G"," R$  197,00 ","0,00%",270573-71-2,2908.99.90,NAO,N,N,N,N,-,-,6 - ANO,0,1,Solventes e Água,Solventes
TL09573RA,TIROSINA-L 100G," R$  35,97 ","0,00%",60-18-4,2922.50.39,NAO,N,N,N,N,-,-,6 - ANO,98,"1,46",Compostos Orgânicos,Aminoácidos
TL09574RA,TIROSINA-L 25G," R$  11,88 ","0,00%",60-18-4,2922.50.39,NAO,N,N,N,N,-,-,6 - ANO,98,"1,46",Compostos Orgânicos,Aminoácidos
T05160RA,TIROSINA-L PA 1KG," R$  425,70 ","0,00%",60-18-4,2922.50.39,NAO,N,N,N,N,-,-,6 - ANO,98,"1,46",Compostos Orgânicos,Aminoácidos
T08587SO,TISAB II DETERMINAÇÃO DE FLUORETO C/ CDTA 500ML," R$  45,12 ","0,00%",-,2924.21.19,NAO,N,N,N,N,-,-,2 - ANO,0,1,Sais Inorgânicos,"Brometos, Iodetos e Fluoretos"
T07401SO,TISAB III DETERMINAÇÃO DE FLUORETO 500ML," R$  37,35 ","0,00%",-,2924.21.19,NAO,N,N,N,N,-,-,2 - ANO,0,1,Sais Inorgânicos,"Brometos, Iodetos e Fluoretos"
TC05638RA,TOLIDINA CLORIDRATO-ORTO 25G," R$  495,70 ","0,00%",612-82-8,2921.59.90,NAO,N,N,N,N,3077,9,6 - ANO,0,1,Compostos Orgânicos,Cloridratos e Aminas
TO03997RA,TOLIDINA-ORTO PURO 100G," R$  95,58 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3077,9,4 - ANO,95,"1,23",Compostos Orgânicos,Diversos
TO03995RA,TOLIDINA-ORTO PURO 1KG," R$  895,56 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3077,9,4 - ANO,97,"1,23",Compostos Orgânicos,Diversos
TO03996RA,TOLIDINA-ORTO PURO 500G," R$  465,89 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3077,9,4 - ANO,97,"1,23",Compostos Orgânicos,Diversos
TO07914RA,TOLIDINA-ORTO PURO 50G," R$  46,77 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3077,9,4 - ANO,95,"1,23",Compostos Orgânicos,Diversos
TO06354SO,"TOLIDINA-ORTO SOL.0,01% 1L"," R$  28,79 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3082,8,4 - ANO,"0,01",1,Compostos Orgânicos,Diversos
TO06718SO,"TOLIDINA-ORTO SOL.0,05% 1L"," R$  28,79 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3082,8,4 - ANO,"0,05",1,Compostos Orgânicos,Diversos
TO06481SO,"TOLIDINA-ORTO SOL.0,1% 1L"," R$  32,10 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3082,8,4 - ANO,"0,1",1,Compostos Orgânicos,Diversos
OT09761SO,TOLIDINA-ORTO SOL.P/DET.CLORO RESIDUAL 1L," R$  19,76 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3082,8,4 - ANO,"0,1","1,015",Compostos Orgânicos,Diversos
OT09149SO,TOLIDINA-ORTO SOL.SAT.EM AC.ACETICO 1L," R$  89,36 ","0,00%",119-93-7,2921.43.11,NAO,N,N,N,N,3082,8,4 - ANO,"0,75","1,04",Compostos Orgânicos,Diversos
T04654RA,TOLUENOSULFONAMIDA-O 50G," R$  385,46 ","0,00%",88-19-7,2904.10.30,NAO,N,N,N,N,-,-,6 - ANO,"97,5",1,Solventes e Água,Solventes
T07333RA,TOLUIDINA-PARA PS 100G," R$  158,38 ","0,00%",106-49-0,2921.43.11,NAO,N,N,N,N,1708,6.1,6 - ANO,98,"1,046",Compostos Orgânicos,Diversos
T08125RA,TOLUIDINA-PARA PS 250G," R$  182,25 ","0,00%",106-49-0,2921.43.11,NAO,N,N,N,N,1708,6.1,6 - ANO,98,"1,046",Compostos Orgânicos,Diversos
T03032RA,TORNASSOL (LITMUS) 100G," R$  4.652,12 ","0,00%",1393-92-6,3204.90.00,NAO,N,N,N,N,-,-,6 - ANO,0,"0,98",Compostos Orgânicos,Diversos
T03031RA,TORNASSOL (LITMUS) 25G," R$  1.406,48 ","0,00%",1393-92-6,3204.90.00,NAO,N,N,N,N,-,-,6 - ANO,0,"0,98",Compostos Orgânicos,Diversos
T03030RA,TORNASSOL (LITMUS) 5G," R$  308,61 ","0,00%",1393-92-6,3204.90.00,NAO,N,N,N,N,-,-,6 - ANO,0,"0,98",Compostos Orgânicos,Diversos
TH04870RA,TRANS-4-HIDROXI-L-PROLINA PA 10G," R$  212,18 ","0,00%",51-35-4,2933.99.99,NAO,N,N,N,N,-,-,6 - ANO,99,1,Compostos Orgânicos,Diversos
TH04869RA,TRANS-4-HIDROXI-L-PROLINA PA 25G," R$  400,75 ","0,00%",51-35-4,2933.99.99,NAO,N,N,N,N,-,-,6 - ANO,99,1,Compostos Orgânicos,Diversos
T06496RA,TREALOSE-D (+) PA 10G," R$  107,01 ","0,00%",6138-23-4,2940.00.99,NAO,N,N,N,N,-,-,6 - ANO,98,"1,53",Compostos Orgânicos,Diversos
T08987RA,TREALOSE-D (+) PA 25G," R$  236,00 ","0,00%",6138-23-4,2940.00.99,NAO,N,N,N,N,-,-,6 - ANO,98,"1,53",Compostos Orgânicos,Diversos
TL04747RA,"TREONINA-L 98,5% PA 100G"," R$  63,55 ","0,00%",72-19-5,2922.50.99,NAO,N,N,N,N,-,-,6 - ANO,"98,5","1,07",Compostos Orgânicos,Aminoácidos
TL04745RA,"TREONINA-L 98,5% PA 1KG"," R$  511,76 ","0,00%",72-19-5,2922.50.99,NAO,N,N,N,N,-,-,6 - ANO,"98,5","1,07",Compostos Orgânicos,Aminoácidos
TL09579RA,"TREONINA-L 98,5% PA 25G"," R$  17,82 ","0,00%",72-19-5,2922.50.99,NAO,N,N,N,N,-,-,6 - ANO,"98,5","1,07",Compostos Orgânicos,Aminoácidos
TL04746RA,"TREONINA-L 98,5% PA 500G"," R$  99,50 ","0,00%",72-19-5,2922.50.99,NAO,N,N,N,N,-,-,6 - ANO,"98,5","1,07",Compostos Orgânicos,Aminoácidos
TA08047RA,TRICLORETO DE ANTIMONIO PA 100G," R$  121,34 ","0,00%",10025-91-9,2827.39.50,NAO,N,N,N,N,1733,8,6 - ANO,99,"3,14",Sais Inorgânicos,Cloretos
TT05364SO,TRICLORETO DE TITANIO III 10-22% EM HCl 100ML," R$  241,12 ","0,00%",7705-07-9,2827.39.20,NAO,N,N,N,N,3264,8,4 - ANO,10,1,Sais Inorgânicos,Cloretos
TT06257SO,TRICLORETO DE TITANIO III 10-22% EM HCl 250ML," R$  425,15 ","0,00%",7705-07-9,2827.39.20,NAO,N,N,N,N,3264,8,4 - ANO,10,1,Sais Inorgânicos,Cloretos
TT05057SO,TRICLORETO DE TITANIO III 10-22% EM HCl 500ML," R$  713,25 ","0,00%",7705-07-9,2827.39.20,NAO,N,N,N,N,3264,8,4 - ANO,10,1,Sais Inorgânicos,Cloretos
T05637RA,TRIDECANO-N 99% PA 100ML," R$  643,55 ","0,00%",629-50-5,2901.10.00,NAO,N,N,N,N,-,-,6 - ANO,99,"0,75",Compostos Orgânicos,Diversos
T07545RA,TRIETILAMINA PS 1L," R$  79,50 ","0,00%",121-44-8,2921.19.12,NAO,N,N,N,N,1296,3(8),6 - ANO,99,"0,72",Compostos Orgânicos,Diversos
T06361RA,TRIETILENOGLICOL PURO 99% 1L," R$  85,00 ","0,00%",112-27-6,2909.49.21,NAO,N,N,N,N,-,-,4 - ANO,99,"1,12",Compostos Orgânicos,Açúcares e Carboidratos
T05361RA,TRIFENILFOSFINA PA 25G," R$  98,26 ","0,00%",603-35-0,2931.59.99,NAO,N,N,N,N,-,-,6 - ANO,0,"1,19",Compostos Orgânicos,Diversos
TS04039RA,TRIMETAFOSFATO DE SODIO PA 1KG," R$  285,15 ","0,00%",7785-84-4,2835.39.10,NAO,N,N,N,N,-,-,6 - ANO,99,"2,49",Sais Inorgânicos,Fosfatos
TS04040RA,TRIMETAFOSFATO DE SODIO PA 500G," R$  149,36 ","0,00%",7785-84-4,2835.39.10,NAO,N,N,N,N,-,-,6 - ANO,99,"2,49",Sais Inorgânicos,Fosfatos
TS06886RA,TRIPOLIFOSFATO DE SODIO 1KG," R$  42,60 ","0,00%",7758-29-4,2835.31.10,NAO,N,N,N,N,-,-,6 - ANO,85,"2,52",Sais Inorgânicos,Fosfatos
T03517RA,TRIPTOFANO-L PA 1KG," R$  381,00 ","0,00%",73-22-3,3822.90.00,NAO,N,N,N,N,-,-,6 - ANO,"98,5","1,4",Compostos Orgânicos,Aminoácidos
T07732RA,TRIPTOFANO-L PA 25G," R$  23,53 ","0,00%",73-22-3,3822.90.00,NAO,N,N,N,N,-,-,6 - ANO,"98,5","1,4",Compostos Orgânicos,Aminoácidos
TA06516RA,TRIS HIDROXIMETIL AMINOMETANO CLORIDRATO (HCL) PA 100G," R$  88,40 ","0,00%",1185-53-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"1,05",Reagentes Especiais,EDTA e Complexantes
TA03369RA,TRIS HIDROXIMETIL AMINOMETANO CLORIDRATO (HCL) PA 1KG," R$  762,36 ","0,00%",1185-53-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"1,28",Reagentes Especiais,EDTA e Complexantes
TA06515RA,TRIS HIDROXIMETIL AMINOMETANO CLORIDRATO (HCL) PA 250G," R$  214,27 ","0,00%",1185-53-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"1,05",Reagentes Especiais,EDTA e Complexantes
TA06514RA,TRIS HIDROXIMETIL AMINOMETANO CLORIDRATO (HCL) PA 500G," R$  385,97 ","0,00%",1185-53-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"1,05",Reagentes Especiais,EDTA e Complexantes
TA09508RA,TRIS HIDROXIMETIL AMINOMETANO PA 100G," R$  49,58 ","0,00%",77-86-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"0,61",Reagentes Especiais,EDTA e Complexantes
TA07912RA,TRIS HIDROXIMETIL AMINOMETANO PA 1KG," R$  439,99 ","0,00%",77-86-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"0,61",Reagentes Especiais,EDTA e Complexantes
TA09509RA,TRIS HIDROXIMETIL AMINOMETANO PA 250G," R$  118,78 ","0,00%",77-86-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"0,61",Reagentes Especiais,EDTA e Complexantes
TA09507RA,TRIS HIDROXIMETIL AMINOMETANO PA 500G," R$  229,99 ","0,00%",77-86-1,2922.19.99,NAO,N,N,N,N,-,-,6 - ANO,99,"1,32",Reagentes Especiais,EDTA e Complexantes
T06392SO,TRIS HIDROXIMETIL AMINOMETANO SOL.1N 1L," R$  91,15 ","0,00%",77-86-1,2922.19.99,NAO,N,N,N,N,-,-,2 - ANO,4,"0,61",Reagentes Especiais,EDTA e Complexantes
T09365RA,TRITON X-100 1L," R$  143,45 ","3,25%",9002-93-1,3402.42.00,SIM,N,N,N,N,3082,9,6 - ANO,99,"1,07",Compostos Orgânicos,Diversos
T07278SO,TRITON X-100 SOL. 1% 1L," R$  42,15 ","3,25%",9002-93-1,3402.42.00,SIM,N,N,N,N,3082,9,4 - ANO,0,1,Compostos Orgânicos,Diversos
T08585SO,"TROPAEOLINA 0 (PH 11,0-13,0) 500ML"," R$  32,25 ","0,00%",547-57-9,3822.90.00,NAO,N,N,N,N,-,-,2 - ANO,0,1,Compostos Orgânicos,Diversos
TR05862RA,TROPAEOLINA 0 CI.14270 25G," R$  53,36 ","0,00%",547-57-9,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,"1,52",Compostos Orgânicos,Diversos
TR05863RA,TROPAEOLINA 00 CI.13080 5G," R$  68,25 ","0,00%",554-73-4,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,"1,52",Compostos Orgânicos,Diversos
TR05285RA,TROPAEOLINA 000 N°2 (ALARANJADO II) (C.I. 15510) 25G," R$  117,09 ","0,00%",633-96-5,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,"1,52",Indicadores,Indicadores e Corantes
T08584SO,"TROPAEOLINA 000 Nº2 (PH 10,0-12,0) 500ML"," R$  19,67 ","0,00%",633-96-5,3822.90.00,NAO,N,N,N,N,-,-,2 - ANO,0,1,Compostos Orgânicos,Diversos
TS07187RA,TUNGSTATO DE SODIO 2H2O PA 100G," R$  232,12 ","0,00%",10213-10-2,2841.90.43,NAO,N,N,N,N,-,-,6 - ANO,98,"4,18",Metais,Metais Alcalinos e Alcalino-Terrosos
TS09929RA,TUNGSTATO DE SODIO 2H2O PA 250G," R$  479,40 ","0,00%",10213-10-2,2841.80.90,NAO,N,N,N,N,-,-,6 - ANO,98,"4,18",Metais,Metais Alcalinos e Alcalino-Terrosos
T07372RA,TWEEN 20 P.S (POLISSORBATO) 1L," R$  106,14 ","3,25%",9005-64-5,3402.42.00,SIM,N,N,N,N,-,-,6 - ANO,0,"1,1",Compostos Orgânicos,Diversos
T04522RA,TWEEN 60 (POLISSORBATO) PS 1L," R$  85,62 ","3,25%",9005-67-8,3402.42.00,SIM,N,N,N,N,-,-,6 - ANO,0,"1,07",Compostos Orgânicos,Diversos
T04528RA,TWEEN 60 (POLISSORBATO) PS 500ML," R$  75,48 ","3,25%",9005-67-8,3402.42.00,SIM,N,N,N,N,-,-,6 - ANO,0,"1,07",Compostos Orgânicos,Diversos
T09799RA,TWEEN 80 (POLISSORBATO) PS 1L," R$  69,41 ","3,25%",9005-65-6,3402.42.00,SIM,N,N,N,N,-,-,6 - ANO,0,"1,06",Compostos Orgânicos,Diversos
U05636RA,UNDECANO-N 99% PA 100ML," R$  346,55 ","0,00%",1120-21-4,2905.19.99,NAO,N,N,N,N,2330,3,6 - ANO,99,"0,74",Compostos Orgânicos,Diversos
U05635RA,"URACIL 99% (2,4 DIHIDROXIPIRIMIDINA) PUREX 10G"," R$  119,75 ","0,00%",1193-24-4,2933.59.99,NAO,N,N,N,N,-,-,6 - ANO,99,"1,47",Compostos Orgânicos,Diversos
U04338RA,UREIA (CARBAMIDA) PA 1KG," R$  18,20 ","0,00%",57-13-6,3102.10.10,NAO,N,N,N,N,-,-,6 - ANO,0,"1,32",Compostos Orgânicos,Diversos
U04339RA,UREIA (CARBAMIDA) PA 500G," R$  14,10 ","0,00%",57-13-6,3102.10.10,NAO,N,N,N,N,-,-,6 - ANO,0,"1,32",Compostos Orgânicos,Diversos
U04337RA,UREIA (CARBAMIDA) PA 5KG," R$  64,06 ","0,00%",57-13-6,3102.10.10,NAO,N,N,N,N,-,-,6 - ANO,0,"1,32",Compostos Orgânicos,Diversos
U03079SO,UREIA SOL. 40% AQUOSA 1L," R$  75,63 ","0,00%",57-13-6,3102.10.10,NAO,N,N,N,N,-,-,2 - ANO,40,1,Compostos Orgânicos,Diversos
LV09750RA,VALINA- L PA 25G," R$  14,87 ","0,00%",72-18-4,2922.49.90,NAO,N,N,N,N,-,-,6 - ANO,98,"1,32",Compostos Orgânicos,Diversos
LV09575RA,VALINA-L PA 100G," R$  29,48 ","0,00%",72-18-4,2922.49.90,NAO,N,N,N,N,-,-,6 - ANO,98,"1,32",Compostos Orgânicos,Aminoácidos
V09834RA,VANILINA PA 100G," R$  55,14 ","0,00%",121-33-5,2912.41.00,NAO,N,N,N,N,-,-,6 - ANO,97,"1,06",Compostos Orgânicos,Cloridratos e Aminas
V06922RA,VANILINA PA 1KG," R$  514,36 ","0,00%",121-33-5,2912.41.00,NAO,N,N,N,N,-,-,6 - ANO,97,"1,06",Compostos Orgânicos,Cloridratos e Aminas
VL09876RA,VASELINA LIQUIDA 1L," R$  39,75 ","0,00%",8009-03-8,2710.19.91,NAO,N,N,N,N,-,-,6 - ANO,0,"0,9",Compostos Orgânicos,Diversos
VS09875RA,VASELINA SOLIDA 1KG," R$  49,99 ","0,00%",8009-03-8,2710.19.91,NAO,N,N,N,N,-,-,6 - ANO,0,"0,9",Compostos Orgânicos,Diversos
VS08378RA,VASELINA SOLIDA 500G," R$  28,88 ","0,00%",8009-03-8,2710.19.91,NAO,N,N,N,N,-,-,6 - ANO,0,"0,9",Compostos Orgânicos,Diversos
VS05581RA,VASELINA SOLIDA 5KG," R$  240,15 ","0,00%",8009-03-8,2710.19.91,NAO,N,N,N,N,-,-,6 - ANO,0,"0,9",Compostos Orgânicos,Diversos
VB07618RA,VERDE BRILHANTE (CI.42040) PA 100G," R$  67,85 ","0,00%",633-03-4,3822.90.00,NAO,N,N,N,N,-,-,6 - ANO,0,"1,1",Indicadores,Indicadores e Corantes
VB08165RA,VERDE BRILHANTE (CI.42040) PA 25G," R$  26,33 ","0,00%",633-03-4,3822.90.00,NAO,N,N,N,N,-,-,6 - ANO,0,"1,1",Indicadores,Indicadores e Corantes
VB07251SO,"VERDE BRILHANTE SOL.0,1% 250ML"," R$  29,56 ","0,00%",633-03-4,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,"1,1",Indicadores,Indicadores e Corantes
VB04120SO,VERDE BRILHANTE SOL.1% 1L," R$  40,25 ","0,00%",633-03-4,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,1,Indicadores,Indicadores e Corantes
VB03942SO,VERDE BRILHANTE SOL.2% AQUOSA 1L," R$  64,50 ","0,00%",633-03-4,3822.90.00,NAO,N,N,N,N,-,-,2 - ANO,2,1,Indicadores,Indicadores e Corantes
VB08661SO,VERDE BROMOCRESOL + VERM.METILA SOL 500ML," R$  31,17 ","0,00%",-,3822.90.00,NAO,N,N,N,N,1993,3,4 - ANO,0,"0,867",Indicadores,Indicadores e Corantes
VB08525RA,VERDE BROMOCRESOL PA 25G," R$  232,22 ","0,00%",76-60-8,2934.99.99,NAO,N,N,N,N,-,-,6 - ANO,0,"0,79",Indicadores,Indicadores e Corantes
VB08006RA,VERDE BROMOCRESOL PA 5G," R$  50,50 ","0,00%",76-60-8,2934.99.99,NAO,N,N,N,N,-,-,6 - ANO,0,"0,79",Indicadores,Indicadores e Corantes
VB08582SO,"VERDE BROMOCRESOL PH 3,8- 5,4 500ML"," R$  26,45 ","0,00%",76-60-8,3822.90.00,NAO,N,N,N,N,1170,3,4 - ANO,"0,1","0,85",Indicadores,Indicadores e Corantes
VB09345SO,"VERDE BROMOCRESOL SOL.0,1% 500ML"," R$  26,45 ","0,00%",76-60-8,3822.90.00,NAO,N,N,N,N,1170,3,4 - ANO,"0,1","0,85",Indicadores,Indicadores e Corantes
VN06384RA,VERDE DE NAFTOL B (CI 10020) 100G," R$  155,80 ","0,00%",19381-50-1,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,"0,68",Indicadores,Indicadores e Corantes
VN06138RA,VERDE DE NAFTOL B (CI 10020) 25G," R$  52,80 ","0,00%",19381-50-1,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,"0,68",Indicadores,Indicadores e Corantes
VJ07987RA,VERDE JANUS (CI.11050) 5G," R$  46,38 ","0,00%",2869-83-2,3204.19.30,NAO,N,N,N,N,-,-,4 - ANO,0,1,Indicadores,Indicadores e Corantes
VJ08580SO,VERDE JANUS SOL.3% 250ML," R$  49,50 ","0,00%",2869-83-2,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,3,1,Indicadores,Indicadores e Corantes
VL07327RA,VERDE LUZ/LIGHT GREEN(CI.42095)PA 25G," R$  109,17 ","0,00%",5141-20-8,3822.90.00,NAO,N,N,N,N,-,-,6 - ANO,80,1,Indicadores,Indicadores e Corantes
VM09842RA,VERDE MALAQUITA (CI.42000) PA 100G," R$  35,63 ","0,00%",569-64-2,3822.90.00,NAO,N,N,N,N,3077,9,6 - ANO,0,"1,04",Indicadores,Indicadores e Corantes
VM08581RA,VERDE MALAQUITA (CI.42000) PA 1KG," R$  255,60 ","0,00%",569-64-2,3822.90.00,NAO,N,N,N,N,3077,9,6 - ANO,0,"1,04",Indicadores,Indicadores e Corantes
VM09659RA,VERDE MALAQUITA (CI.42000) PA 25G," R$  18,38 ","0,00%",569-64-2,3822.90.00,NAO,N,N,N,N,3077,9,6 - ANO,0,"1,04",Indicadores,Indicadores e Corantes
VM07289RA,VERDE MALAQUITA (CI.42000) PA 500G," R$  138,13 ","0,00%",569-64-2,3822.90.00,NAO,N,N,N,N,3077,9,6 - ANO,0,"1,04",Indicadores,Indicadores e Corantes
VM05206RA,VERDE MALAQUITA OXALATO 25G," R$  48,25 ","0,00%",2437-29-8,3822.90.00,NAO,N,N,N,N,2811,6.1,6 - ANO,0,"1,04",Indicadores,Indicadores e Corantes
VM05258SO,VERDE MALAQUITA OXALATO SOL.1% 1L," R$  95,25 ","0,00%",2437-29-8,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,1,1,Indicadores,Indicadores e Corantes
VM08142SO,VERDE MALAQUITA SOL. P/ MICROSCOPIA 5% 1L," R$  24,37 ","0,00%",2437-29-8,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,5,1,Indicadores,Indicadores e Corantes
VM05634RA,VERDE METILA (CI 42590) 5G," R$  116,15 ","0,00%",7114-03-6,3822.90.00,SIM,N,N,N,N,3261,8,4 - ANO,0,1,Indicadores,Indicadores e Corantes
VS07364RA,VERDE SOLIDO (FAST GREEN) PA 25G," R$  67,90 ","0,00%",2353-45-9,3822.90.00,NAO,N,N,N,N,-,-,4 - ANO,0,"0,35",Indicadores,Indicadores e Corantes
VN08423RA,VERMELHO ALFA-NAFTILA (CI.11350) 10G," R$  413,30 ","0,00%",83833-14-1,3822.90.00,NAO,N,N,N,N,-,-,2 - ANO,0,"1,1",Indicadores,Indicadores e Corantes
